Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
4641	:	1661893101.440	     8.981	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/323.bed ../dataDerived/methylBedByChrom/ chr9
4645	:	1661893110.449	     6.245	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/323.bed ../dataDerived/methylBedByChrom/ chr13
4644	:	1661893108.354	     8.461	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/323.bed ../dataDerived/methylBedByChrom/ chr12
4642	:	1661893107.659	     9.189	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/323.bed ../dataDerived/methylBedByChrom/ chr10
4643	:	1661893107.880	    10.491	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/323.bed ../dataDerived/methylBedByChrom/ chr11
4633	:	1661893078.372	    40.954	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/323.bed ../dataDerived/methylBedByChrom/ chr1
4646	:	1661893116.719	     5.664	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/323.bed ../dataDerived/methylBedByChrom/ chr14
4647	:	1661893116.847	     7.162	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/323.bed ../dataDerived/methylBedByChrom/ chr15
4648	:	1661893116.876	     8.468	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/323.bed ../dataDerived/methylBedByChrom/ chr16
4650	:	1661893119.358	     6.677	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/323.bed ../dataDerived/methylBedByChrom/ chr18
4649	:	1661893118.419	     8.932	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/323.bed ../dataDerived/methylBedByChrom/ chr17
4653	:	1661893125.374	     4.392	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/323.bed ../dataDerived/methylBedByChrom/ chr21
4652	:	1661893124.110	     6.285	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/323.bed ../dataDerived/methylBedByChrom/ chr20
4651	:	1661893122.421	     8.303	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/323.bed ../dataDerived/methylBedByChrom/ chr19
4656	:	1661893129.784	     1.202	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/323.bed ../dataDerived/methylBedByChrom/ chrY
4654	:	1661893126.062	     5.802	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/323.bed ../dataDerived/methylBedByChrom/ chr22
4655	:	1661893127.425	     6.917	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/323.bed ../dataDerived/methylBedByChrom/ chrX
4660	:	1661893131.912	    17.025	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/324.bed ../dataDerived/methylBedByChrom/ chr4
4659	:	1661893131.043	    17.954	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/324.bed ../dataDerived/methylBedByChrom/ chr3
4661	:	1661893134.408	    14.592	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/324.bed ../dataDerived/methylBedByChrom/ chr5
4658	:	1661893130.765	    21.915	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/324.bed ../dataDerived/methylBedByChrom/ chr2
4662	:	1661893148.998	     9.233	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/324.bed ../dataDerived/methylBedByChrom/ chr6
4664	:	1661893149.091	     9.552	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/324.bed ../dataDerived/methylBedByChrom/ chr8
4663	:	1661893149.014	     9.631	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/324.bed ../dataDerived/methylBedByChrom/ chr7
4665	:	1661893152.757	     7.690	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/324.bed ../dataDerived/methylBedByChrom/ chr9
4666	:	1661893158.270	     8.990	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/324.bed ../dataDerived/methylBedByChrom/ chr10
4669	:	1661893160.483	     7.151	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/324.bed ../dataDerived/methylBedByChrom/ chr13
4668	:	1661893158.692	     9.595	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/324.bed ../dataDerived/methylBedByChrom/ chr12
4667	:	1661893158.681	    10.160	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/324.bed ../dataDerived/methylBedByChrom/ chr11
4670	:	1661893167.284	     5.601	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/324.bed ../dataDerived/methylBedByChrom/ chr14
4671	:	1661893167.669	     5.516	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/324.bed ../dataDerived/methylBedByChrom/ chr15
4657	:	1661893130.418	    44.447	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/324.bed ../dataDerived/methylBedByChrom/ chr1
4672	:	1661893168.360	     7.593	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/324.bed ../dataDerived/methylBedByChrom/ chr16
4673	:	1661893168.901	     8.526	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/324.bed ../dataDerived/methylBedByChrom/ chr17
4674	:	1661893172.928	     4.987	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/324.bed ../dataDerived/methylBedByChrom/ chr18
4675	:	1661893173.215	     7.171	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/324.bed ../dataDerived/methylBedByChrom/ chr19
4677	:	1661893175.981	     4.480	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/324.bed ../dataDerived/methylBedByChrom/ chr21
4676	:	1661893174.897	     6.230	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/324.bed ../dataDerived/methylBedByChrom/ chr20
4680	:	1661893180.420	     1.586	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/324.bed ../dataDerived/methylBedByChrom/ chrY
4678	:	1661893177.453	     5.536	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/324.bed ../dataDerived/methylBedByChrom/ chr22
4679	:	1661893177.937	     6.875	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/324.bed ../dataDerived/methylBedByChrom/ chrX
4683	:	1661893182.099	    17.378	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/325.bed ../dataDerived/methylBedByChrom/ chr3
4684	:	1661893183.018	    16.461	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/325.bed ../dataDerived/methylBedByChrom/ chr4
4685	:	1661893184.849	    14.690	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/325.bed ../dataDerived/methylBedByChrom/ chr5
4682	:	1661893181.199	    22.405	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/325.bed ../dataDerived/methylBedByChrom/ chr2
4688	:	1661893199.651	     9.312	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/325.bed ../dataDerived/methylBedByChrom/ chr8
4686	:	1661893199.538	    10.152	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/325.bed ../dataDerived/methylBedByChrom/ chr6
4687	:	1661893199.567	    10.126	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/325.bed ../dataDerived/methylBedByChrom/ chr7
4689	:	1661893203.638	     8.246	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/325.bed ../dataDerived/methylBedByChrom/ chr9
4690	:	1661893208.996	     8.809	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/325.bed ../dataDerived/methylBedByChrom/ chr10
4691	:	1661893209.763	     8.151	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/325.bed ../dataDerived/methylBedByChrom/ chr11
4692	:	1661893209.850	     8.847	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/325.bed ../dataDerived/methylBedByChrom/ chr12
4693	:	1661893211.908	     7.043	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/325.bed ../dataDerived/methylBedByChrom/ chr13
4681	:	1661893180.483	    40.621	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/325.bed ../dataDerived/methylBedByChrom/ chr1
4694	:	1661893217.888	     6.365	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/325.bed ../dataDerived/methylBedByChrom/ chr14
4695	:	1661893217.944	     6.582	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/325.bed ../dataDerived/methylBedByChrom/ chr15
4696	:	1661893218.737	     7.722	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/325.bed ../dataDerived/methylBedByChrom/ chr16
4698	:	1661893221.177	     5.474	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/325.bed ../dataDerived/methylBedByChrom/ chr18
4697	:	1661893218.994	     8.154	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/325.bed ../dataDerived/methylBedByChrom/ chr17
4700	:	1661893224.570	     6.335	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/325.bed ../dataDerived/methylBedByChrom/ chr20
4701	:	1661893226.506	     4.958	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/325.bed ../dataDerived/methylBedByChrom/ chr21
4699	:	1661893224.284	     7.291	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/325.bed ../dataDerived/methylBedByChrom/ chr19
4704	:	1661893230.928	     0.693	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/325.bed ../dataDerived/methylBedByChrom/ chrY
4702	:	1661893226.678	     5.792	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/325.bed ../dataDerived/methylBedByChrom/ chr22
4703	:	1661893227.178	     7.214	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/325.bed ../dataDerived/methylBedByChrom/ chrX
4707	:	1661893231.726	    18.916	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/326.bed ../dataDerived/methylBedByChrom/ chr3
4708	:	1661893232.522	    18.244	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/326.bed ../dataDerived/methylBedByChrom/ chr4
4709	:	1661893234.446	    16.378	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/326.bed ../dataDerived/methylBedByChrom/ chr5
4706	:	1661893231.620	    21.296	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/326.bed ../dataDerived/methylBedByChrom/ chr2
4712	:	1661893250.843	     8.015	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/326.bed ../dataDerived/methylBedByChrom/ chr8
4710	:	1661893250.767	     9.390	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/326.bed ../dataDerived/methylBedByChrom/ chr6
4713	:	1661893252.936	     8.821	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/326.bed ../dataDerived/methylBedByChrom/ chr9
4711	:	1661893250.825	    11.075	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/326.bed ../dataDerived/methylBedByChrom/ chr7
4714	:	1661893258.895	     8.546	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/326.bed ../dataDerived/methylBedByChrom/ chr10
4715	:	1661893260.225	     8.083	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/326.bed ../dataDerived/methylBedByChrom/ chr11
4717	:	1661893261.925	     6.384	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/326.bed ../dataDerived/methylBedByChrom/ chr13
4716	:	1661893261.798	     8.787	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/326.bed ../dataDerived/methylBedByChrom/ chr12
4705	:	1661893231.506	    41.075	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/326.bed ../dataDerived/methylBedByChrom/ chr1
4718	:	1661893267.464	     6.503	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/326.bed ../dataDerived/methylBedByChrom/ chr14
4719	:	1661893268.342	     7.316	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/326.bed ../dataDerived/methylBedByChrom/ chr15
4720	:	1661893268.354	     8.413	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/326.bed ../dataDerived/methylBedByChrom/ chr16
4721	:	1661893270.610	     8.726	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/326.bed ../dataDerived/methylBedByChrom/ chr17
4722	:	1661893272.731	     6.654	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/326.bed ../dataDerived/methylBedByChrom/ chr18
4725	:	1661893276.804	     3.825	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/326.bed ../dataDerived/methylBedByChrom/ chr21
4723	:	1661893273.993	     7.078	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/326.bed ../dataDerived/methylBedByChrom/ chr19
4728	:	1661893280.654	     0.784	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/326.bed ../dataDerived/methylBedByChrom/ chrY
4724	:	1661893275.676	     6.454	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/326.bed ../dataDerived/methylBedByChrom/ chr20
4726	:	1661893279.385	     4.660	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/326.bed ../dataDerived/methylBedByChrom/ chr22
4727	:	1661893279.409	     6.996	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/326.bed ../dataDerived/methylBedByChrom/ chrX
4732	:	1661893284.109	   137.338	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/328.bed ../dataDerived/methylBedByChrom/ chr4
4733	:	1661893286.517	   135.742	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/328.bed ../dataDerived/methylBedByChrom/ chr5
4731	:	1661893282.248	   140.955	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/328.bed ../dataDerived/methylBedByChrom/ chr3
4730	:	1661893281.471	   144.950	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/328.bed ../dataDerived/methylBedByChrom/ chr2
4734	:	1661893421.526	     8.572	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/328.bed ../dataDerived/methylBedByChrom/ chr6
4736	:	1661893423.229	    10.102	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/328.bed ../dataDerived/methylBedByChrom/ chr8
4735	:	1661893422.274	    11.493	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/328.bed ../dataDerived/methylBedByChrom/ chr7
4737	:	1661893426.460	     9.157	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/328.bed ../dataDerived/methylBedByChrom/ chr9
4738	:	1661893430.216	     8.926	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/328.bed ../dataDerived/methylBedByChrom/ chr10
4729	:	1661893281.113	   160.080	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/328.bed ../dataDerived/methylBedByChrom/ chr1
4741	:	1661893435.657	     6.845	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/328.bed ../dataDerived/methylBedByChrom/ chr13
4739	:	1661893433.454	     9.168	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/328.bed ../dataDerived/methylBedByChrom/ chr11
4740	:	1661893433.804	     9.027	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/328.bed ../dataDerived/methylBedByChrom/ chr12
4742	:	1661893439.182	     5.762	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/328.bed ../dataDerived/methylBedByChrom/ chr14
4743	:	1661893441.217	     5.601	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/328.bed ../dataDerived/methylBedByChrom/ chr15
4746	:	1661893442.866	     5.742	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/328.bed ../dataDerived/methylBedByChrom/ chr18
4744	:	1661893442.569	     7.292	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/328.bed ../dataDerived/methylBedByChrom/ chr16
4748	:	1661893446.895	     4.838	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/328.bed ../dataDerived/methylBedByChrom/ chr20
4745	:	1661893442.656	     9.365	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/328.bed ../dataDerived/methylBedByChrom/ chr17
4747	:	1661893444.990	     7.273	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/328.bed ../dataDerived/methylBedByChrom/ chr19
4749	:	1661893448.673	     4.267	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/328.bed ../dataDerived/methylBedByChrom/ chr21
4752	:	1661893452.047	     1.490	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/328.bed ../dataDerived/methylBedByChrom/ chrY
4750	:	1661893449.948	     4.789	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/328.bed ../dataDerived/methylBedByChrom/ chr22
4751	:	1661893451.790	     6.608	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/328.bed ../dataDerived/methylBedByChrom/ chrX
4755	:	1661893453.612	    19.145	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/329.bed ../dataDerived/methylBedByChrom/ chr3
4756	:	1661893454.878	    18.002	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/329.bed ../dataDerived/methylBedByChrom/ chr4
4757	:	1661893458.491	    14.391	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/329.bed ../dataDerived/methylBedByChrom/ chr5
4754	:	1661893452.971	    20.156	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/329.bed ../dataDerived/methylBedByChrom/ chr2
4758	:	1661893472.879	     8.358	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/329.bed ../dataDerived/methylBedByChrom/ chr6
4760	:	1661893472.992	     9.018	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/329.bed ../dataDerived/methylBedByChrom/ chr8
4761	:	1661893473.152	     9.338	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/329.bed ../dataDerived/methylBedByChrom/ chr9
4759	:	1661893472.913	    10.777	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/329.bed ../dataDerived/methylBedByChrom/ chr7
4762	:	1661893481.261	     8.473	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/329.bed ../dataDerived/methylBedByChrom/ chr10
4765	:	1661893483.811	     6.142	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/329.bed ../dataDerived/methylBedByChrom/ chr13
4764	:	1661893482.531	     7.625	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/329.bed ../dataDerived/methylBedByChrom/ chr12
4763	:	1661893482.053	     8.681	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/329.bed ../dataDerived/methylBedByChrom/ chr11
4753	:	1661893452.289	    40.980	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/329.bed ../dataDerived/methylBedByChrom/ chr1
4766	:	1661893489.766	     5.976	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/329.bed ../dataDerived/methylBedByChrom/ chr14
4767	:	1661893489.975	     6.713	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/329.bed ../dataDerived/methylBedByChrom/ chr15
4768	:	1661893490.180	     7.434	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/329.bed ../dataDerived/methylBedByChrom/ chr16
4770	:	1661893493.318	     5.011	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/329.bed ../dataDerived/methylBedByChrom/ chr18
4769	:	1661893490.799	     7.651	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/329.bed ../dataDerived/methylBedByChrom/ chr17
4771	:	1661893495.882	     5.865	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/329.bed ../dataDerived/methylBedByChrom/ chr19
4773	:	1661893497.661	     4.444	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/329.bed ../dataDerived/methylBedByChrom/ chr21
4772	:	1661893496.757	     5.463	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/329.bed ../dataDerived/methylBedByChrom/ chr20
4776	:	1661893501.773	     0.638	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/329.bed ../dataDerived/methylBedByChrom/ chrY
4774	:	1661893498.389	     5.139	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/329.bed ../dataDerived/methylBedByChrom/ chr22
4775	:	1661893498.511	     5.960	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/329.bed ../dataDerived/methylBedByChrom/ chrX
4779	:	1661893502.469	    19.726	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/330.bed ../dataDerived/methylBedByChrom/ chr3
4780	:	1661893503.614	    18.646	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/330.bed ../dataDerived/methylBedByChrom/ chr4
4781	:	1661893504.516	    17.747	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/330.bed ../dataDerived/methylBedByChrom/ chr5
4778	:	1661893502.241	    21.128	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/330.bed ../dataDerived/methylBedByChrom/ chr2
4782	:	1661893522.261	     9.072	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/330.bed ../dataDerived/methylBedByChrom/ chr6
4784	:	1661893522.368	     9.183	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/330.bed ../dataDerived/methylBedByChrom/ chr8
4783	:	1661893522.287	     9.325	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/330.bed ../dataDerived/methylBedByChrom/ chr7
